,code,name_x,est_sum_total_est_x,est_sum_total_est_y,growth_rate
2625,363163.0,خرمشهر - اهواز,1794,17947.0,-90.00390037332144
2618,714203.0,ميان راهان - سنقر,2900,39070.0,-92.57742513437421
2596,813101.0,خرم‌آباد - پلدختر (خرم‌آباد),4673,63432.0,-92.63305587085384
2590,833201.0,ايوان - اسلام‌آباد (ايوان - زرنه),5390,98057.0,-94.50319712004243
2611,164656.0,کرج - چالوس (کندوان - سياه بيشه),3856,87502.0,-95.59324358300381
2620,833251.0,اسلام‌آباد - ايوان (چهارمله - ايوان),2636,87379.0,-96.98325684661074
2634,363628.0,آزادراه بندرامام - اهواز (خروجي بندرامام),0,65914.0,-100.0
19,113259.0,پاکدشت - تهران,874126,,
30,113209.0,تهران - پاکدشت,762627,,
73,543553.0,آزادراه قزوين - رشت (مرز استان - لوشان),583922,,
85,543503.0,آزادراه رشت - قزوين (لوشان - مرز استان),548083,,
165,673551.0,آزادراه قزوين - زنجان (مرز استان - ابهر),418325,,
167,673156.0,آزادراه قزوين - زنجان (سلطانيه - زنجان),413870,,
171,673554.0,آزادراه قزوين - زنجان (صائين قلعه - سلطانيه),409611,,
175,673162.0,آزادراه قزوين - زنجان (خرمدره - صائين قلعه),393244,,
197,673501.0,آزادراه زنجان - قزوين (ابهر - مرز استان),376343,,
202,143202.0,عوارضي قم - کاشان,370168,,
219,673106.0,آزادراه زنجان - قزوين (زنجان - سلطانيه) (متناظر توزين),353158,,
226,213255.0,کمربندي شرق اصفهان (جاده نائين - سپاهان شهر),344176,,
228,214289.0,آزادراه نطنز - کاشان,340368,,
229,673112.0,آزادراه زنجان - قزوين (صائين قلعه - خرمدره),339860,,
241,673105.0,آزادراه زنجان - تبريز (عوارضي زنجان),324862,,
247,113416.0,فيروزکوه - دماوند (آبسرد - گيلاوند),322912,,
249,113302.0,اسلامشهر - آزادراه تهران، قم,320503,,
256,673404.0,آزادراه زنجان - تبريز (نيک‌پي - سرچم),316242,,
262,673504.0,آزادراه زنجان - قزوين (سلطانيه - صائين قلعه),310982,,
263,113467.0,فيروزکوه - دماوند (سربندان - آبسرد),310070,,
268,143166.0,آزادراه کاشان - قم (تقاطع جاده قديم - قم),305193,,
270,933109.0,يزد - تفت,301849,,
285,673260.0,آزادراه تبريز - زنجان (بين دو عوارضي زنجان),293097,,
293,143252.0,کاشان - عوارضي قم,289648,,
309,543169.0,صومعه سرا - طاهرگوراب,281418,,
314,933159.0,تفت - يزد,277239,,
317,164119.0,فيروزکوه - قائمشهر (پل سفيد - زيرآب) (متناظر توزين),276515,,
322,673155.0,آزادراه تبريز - زنجان (عوارضي زنجان),272519,,
337,933106.0,يزد - مهريز,265719,,
360,183266.0,آزاد راه شمال - تهران (قطعه اول، بعد از تونل 16),260068,,
374,183215.0,آزادراه تهران - شمال (تونل البرز),251778,,
376,183216.0,آزاد راه تهران - شمال (قطعه اول، بعد از تونل 16),250937,,
385,543119.0,طاهرگوراب - صومعه سرا,247825,,
414,673454.0,آزادراه تبريز - زنجان (سرچم - نيک‌پي),240146,,
417,113466.0,دماوند - فيروزکوه (گيلاوند - آبسرد),238552,,
428,513606.0,آزادراه ساوه - همدان (عوارضي ساوه - دخان),235626,,
436,164609.0,آزادراه تهران - شمال (دهانه شمالي تونل البرز),233493,,
451,213205.0,کمربندي شرق اصفهان (سپاهان شهر - جاده نائين),229888,,
464,163373.0,گنج افروز - بابل (جنب دوربين ثبت تخلف),226244,,
465,933156.0,مهريز - يزد,226018,,
486,143116.0,آزادراه قم - کاشان (قم - تقاطع جاده قديم),217271,,
506,933259.0,مهريز - يزد (متناظر توزين),211223,,
508,113417.0,دماوند - فيروزکوه (آبسرد - سربندان),209985,,
517,933209.0,يزد - مهريز (متناظر توزين),207565,,
524,673401.0,آزادراه زنجان - تبريز (سرچم - مرز استان),205555,,
539,513656.0,آزادراه همدان - ساوه (دخان - عوارضي ساوه),201053,,
549,673210.0,آزادراه زنجان - تبريز (بين دو عوارضي زنجان),198502,,
551,643231.0,بندرعباس - ايسين(راه آهن),197766,,
573,543118.0,لنگرود - چمخاله,191734,,
577,543168.0,چمخاله - لنگرود,190452,,
596,643281.0,ايسين - بندرعباس(راه آهن),184655,,
634,673651.0,ابهر - خرمدره,174942,,
637,543120.0,گورابجير - منطقه آزاد,174536,,
650,673601.0,خرمدره - ابهر,170948,,
651,733466.0,ديواندره - سقز (سقز),170646,,
674,414164.0,آزاد راه اصفهان - شيراز (مرودشت),166125,,
693,733416.0,سقز - ديواندره (سقز),161199,,
701,414114.0,آزاد راه شيراز - اصفهان (مرودشت),159861,,
716,933552.0,دهشير - تفت (اسلاميه),156443,,
726,933353.0,عقدا - اردکان,154372,,
733,933502.0,تفت - دهشير (اسلاميه),152977,,
736,933105.0,کمربندي يزد - زارچ,152634,,
757,973902.0,آزادشهر - گنبد,147851,,
780,543167.0,شفت - ملاسرا,143514,,
787,933303.0,اردکان - عقدا,142420,,
805,213921.0,شهرضا - ايزدخواست (منظريه),138993,,
806,933155.0,کمربندي زارچ - يزد,138786,,
823,933802.0,يزد - ميبد,135995,,
831,833221.0,ايلام - صالح آباد (مهدي آباد),134403,,
857,673172.0,خرمدره - زنجان (قبل از پليس راه),129178,,
881,453959.0,حاجي آباد - سيرجان (سنگ بهرام),125746,,
885,673653.0,خرمدره - زنجان (متناظر توزين),125153,,
889,543117.0,ملاسرا - شفت,124873,,
895,673603.0,زنجان - خرمدره,124129,,
946,673163.0,ميانه - زنجان (نيک‌پي - زنجان),117622,,
952,933853.0,کمربندي غربي اردکان - ميبد,117176,,
969,673409.0,عوارضي آزادراه زنجان،تبريز - سرچم (مجموع گيت ها),114990,,
982,933852.0,ميبد - يزد,113763,,
984,933803.0,کمربندي غربي ميبد - اردکان,113446,,
989,933713.0,مهريز - انار (مرز استان),111961,,
1000,673402.0,سرچم - اردبيل,110642,,
1005,214254.0,اردستان - بادرود,109999,,
1043,163861.0,دوهزار - تنکابن,104902,,
1047,833271.0,صالح آباد - ايلام (مهدي آباد),104515,,
1048,163811.0,تنکابن - دوهزار,104050,,
1055,673222.0,زنجان - بيجار,102970,,
1062,933752.0,انار - مهريز (مهريز),102394,,
1069,673451.0,آزادراه تبريز - زنجان (مرز استان - سرچم),101389,,
1076,673272.0,بيجار - زنجان (متناظر توزين),100934,,
1125,574161.0,پلدشت - مرگنلر,96049,,
1133,673101.0,زنجان - بيجار (زنجان - زرين‌آباد),94570,,
1154,673113.0,زنجان - ميانه (زنجان - نيک‌پي),91984,,
1168,673151.0,بيجار - زنجان (زرين‌آباد - زنجان),90360,,
1173,673502.0,زنجان - سلطانيه (سلطانيه),89765,,
1179,673122.0,زنجان - خرمدره (قبل از پليس راه) (متناظر توزين),89158,,
1184,673552.0,سلطانيه - زنجان (سلطانيه),88295,,
1212,673459.0,عوارضي سرچم - آزادراه زنجان،تبريز (مجموع گيت ها),84996,,
1219,733607.0,دهگلان - موچش,83701,,
1234,673652.0,خرمدره - زنجان (خرمدره - صائين قلعه),82863,,
1250,933702.0,مهريز - انار (مهريز),80945,,
1256,413101.0,سه راهي سياخ دارنگون - کوار,80281,,
1265,643307.0,پارسيان - بندر بستانو,79105,,
1272,643357.0,بندربستانو - پارسيان,78513,,
1286,933763.0,انار - مهريز (مرز استان),77306,,
1311,413151.0,کوار - سه راهي سياخ دارنگون,75104,,
1327,613240.0,زاهدان- بم (کمربندي زاهدان),73247,,
1333,613290.0,بم - زاهدان (کمربندي زاهدان),72267,,
1346,733222.0,سه راهي موچش - سنندج (متناظر توزين),71173,,
1401,184216.0,کردان - برغان,67031,,
1407,414115.0,خان زنيان - قلات,66541,,
1422,933160.0,بافق - يزد (فهرج),65742,,
1447,933251.0,نائين - عقدا (عقدا),64491,,
1449,673452.0,اردبيل - سرچم,64303,,
1454,414165.0,قلات - خان زنيان,63856,,
1471,933201.0,عقدا - نائين (عقدا) (متناظر توزين),62950,,
1473,184266.0,برغان - کردان,62696,,
1487,673751.0,ابهر - خدابنده (خدابنده),61815,,
1489,773164.0,کمربندي سامان (آرامستان) - شهرکرد,61731,,
1495,213801.0,ابريشم - پيربکران,61212,,
1497,673555.0,کمربندي خرمدره - ابهر,60979,,
1499,673701.0,خدابنده - ابهر (خدابنده),60848,,
1502,543170.0,منطقه آزاد - گورابجير,60601,,
1503,213851.0,پيربکران - ابريشم,60471,,
1519,410247.0,سورمق - ابرکوه (مرز استان),59478,,
1524,773114.0,شهرکرد - کمربندي سامان (آرامستان),58996,,
1531,673268.0,عوارضي ابهر - آزادراه قزوين،زنجان (مجموع گيت ها),58624,,
1545,410297.0,ابرکوه - سورمق (مرز استان),57419,,
1551,673753.0,بيجار - خدابنده (خورخوره),56978,,
1553,933651.0,سه راهي سورمق - ابرکوه,56900,,
1576,573276.0,انهر - اروميه,55943,,
1581,673703.0,خدابنده - بيجار (خورخوره),55663,,
1597,573226.0,اروميه - انهر,54842,,
1603,933601.0,ابرکوه - سه راهي سورمق,54457,,
1649,933452.0,يزد - بافق (ذوب روي),51819,,
1664,673158.0,فرودگاه - زنجان (پل سارمساقلو),51030,,
1675,573518.0,خوي - قره ضياالدين,49998,,
1694,673505.0,ابهر - خرمدره کمربندي,48715,,
1716,713603.0,سنقر - کامياران,47524,,
1721,933118.0,کمربندي يزد - تفت,46730,,
1729,933503.0,فيض‌آباد - سانيج,46441,,
1737,574358.0,شاهين دژ - مياندوآب (مياندوآب),46140,,
1746,573211.0,اروميه - اشنويه (اروميه),45873,,
1747,573568.0,قره ضيالدين - خوي,45823,,
1750,933603.0,ابرکوه - دهشير,45747,,
1754,713205.0,کرمانشاه - هلشي,45696,,
1759,643605.0,رهدار - زيارت پيرچوگان,45439,,
1760,574308.0,مياندوآب - شاهين دژ (مياندوآب),45421,,
1788,673553.0,تاکستان - ابهر (ابهر),44056,,
1797,573261.0,اشنويه - اروميه (اروميه),43635,,
1821,574111.0,مرگنلر - پلدشت,42299,,
1836,933553.0,سانيج - فيض‌آباد,41367,,
1838,933653.0,دهشير - ابرکوه,41146,,
1844,673251.0,بيجار - زنجان (بيجار - زرين‌آباد),40761,,
1854,214451.0,خمين - گلپايگان,40327,,
1860,673201.0,زنجان - بيجار (زرين‌آباد - بيجار),40186,,
1863,673230.0,جاده قديم زنجان - ميانه(انتهاي حوزه),40151,,
1869,673503.0,ابهر - تاکستان (ابهر),39996,,
1880,673218.0,عوارضي آزادراه قزوين،زنجان - ابهر (مجموع گيت ها),39545,,
1896,934153.0,نيريز - هرات,38746,,
1901,215103.0,آزادراه مورچه‌خورت - نجف‌آباد,38610,,
1903,933110.0,يزد - بافق (فهرج),38558,,
1908,673108.0,زنجان - فرودگاه (پل سارمساقلو),38265,,
1928,414151.0,زرين دشت - داراب,37093,,
1930,643655.0,زيارت پيرچوگان - رهدار,37052,,
1941,733657.0,موچش - دهگلان,36739,,
1943,934154.0,بوانات - سه راهي هرابرجان (توتک),36593,,
1953,934104.0,سه راهي هرابرجان - بوانات (توتک),36355,,
1965,933753.0,منشاد - مهريز,35696,,
1967,934103.0,هرات - نيريز,35638,,
1974,414101.0,داراب - زرين دشت,35117,,
1982,673754.0,سلطانيه - خدابنده (دهجلال),34830,,
1989,933554.0,ده بالا - تفت,34546,,
2003,673351.0,منجيل - گيلوان,34141,,
2008,713255.0,هلشي - کرمانشاه,33906,,
2009,673704.0,خدابنده - سلطانيه (دهجلال),33880,,
2010,673301.0,گيلوان - منجيل,33874,,
2011,713653.0,کامياران - سنقر,33770,,
2015,673280.0,جاده قديم ميانه - زنجان(انتهاي حوزه),33575,,
2030,933168.0,کمربندي تفت - يزد,33038,,
2032,673107.0,زنجان - طارم (ذاکر),32997,,
2033,673173.0,اردلان - قيدار (مرز استان),32996,,
2034,673123.0,قيدار - اردلان (مرز استان),32971,,
2049,673602.0,زنجان - خرمدره (صائين قلعه - خرمدره),32541,,
2060,673752.0,زرين رود - خدابنده,32175,,
2072,933402.0,بافق - يزد (ذوب روي),31751,,
2076,453909.0,سيرجان - حاجي آباد (سنگ بهرام),31678,,
2079,933955.0,طبس - يزد (ساغند),31597,,
2081,673271.0,عوارضي خرمدره - آزادراه قزوين،زنجان (مجموع گيت ها),31558,,
2083,673221.0,عوارضي آزادراه قزوين،زنجان - خرمدره (مجموع گيت ها),31495,,
2087,574108.0,يولاگلدي - پلدشت,31366,,
2090,673157.0,طارم - زنجان (ذاکر),31338,,
2092,643306.0,بندرمقام - سه راهي چهوو,31131,,
2104,574158.0,پلدشت - يولاگلدي,30666,,
2122,933905.0,يزد - طبس (ساغند),29785,,
2149,215153.0,آزادراه نجف‌آباد - مورچه‌خورت,28770,,
2151,673103.0,زنجان - خرمدره (سلطانيه - صائين قلعه),28695,,
2155,673702.0,خدابنده - زرين رود,28567,,
2158,933904.0,يزد - طبس (چادرملو),28507,,
2159,713454.0,ثلاث باباجاني - جوانرود,28485,,
2160,933456.0,بهاباد - بافق (سه راهي چاهون),28468,,
2162,673104.0,زنجان - دندي,28297,,
2172,673153.0,خرمدره - زنجان (صائين قلعه - سلطانيه),27927,,
2189,453518.0,ريگان - ايرانشهر,27368,,
2191,933703.0,مهريز - منشاد,27325,,
2197,933406.0,بافق - بهاباد (سه راهي چاهون),27226,,
2198,933504.0,تفت - ده بالا,27200,,
2204,573402.0,تکاب - دندي,27011,,
2205,713404.0,جوانرود - ثلاث باباجاني,26815,,
2207,643356.0,سه راهي چهوو - بندرمقام,26628,,
2213,713707.0,ابتداي کمربندي قصر شيرين (رفت),26336,,
2214,573452.0,دندي - تکاب,26329,,
2220,933954.0,طبس - يزد (چادرملو),26230,,
2236,214401.0,گلپايگان - خمين,25672,,
2241,414112.0,چاه کبکان - بندر شيرينو (مرز استان),25486,,
